route,date,daytype,rides
60,11/10/20,W,3314
60,11/11/20,W,3064
60,11/12/20,W,3354
60,11/13/20,W,3525
60,11/14/20,A,2159
60,11/15/20,U,1438
60,11/16/20,W,3245
60,11/17/20,W,3039
60,11/18/20,W,3071
60,11/19/20,W,3111
60,11/20/20,W,3209
60,11/21/20,A,2253
60,11/22/20,U,1602
60,11/23/20,W,3329
60,11/24/20,W,2705
60,11/25/20,W,2998
60,11/26/20,U,1194
60,11/27/20,W,2481
60,11/28/20,A,2117
60,11/29/20,U,1616
60,11/30/20,W,2758
62,11/1/20,U,1670
62,11/2/20,W,3350
62,11/3/20,W,3619
62,11/4/20,W,3689
62,11/5/20,W,3775
62,11/6/20,W,3770
62,11/7/20,A,2679
62,11/8/20,U,1970
62,11/9/20,W,3332
62,11/10/20,W,3419
62,11/11/20,W,3286
62,11/12/20,W,3542
62,11/13/20,W,3630
62,11/14/20,A,2315
62,11/15/20,U,1470
62,11/16/20,W,3071
62,11/17/20,W,3167
62,11/18/20,W,3314
62,11/19/20,W,3392
62,11/20/20,W,3522
62,11/21/20,A,2164
62,11/22/20,U,1655
62,11/23/20,W,2801
62,11/24/20,W,2919
62,11/25/20,W,3017
62,11/26/20,U,1306
62,11/27/20,W,2549
62,11/28/20,A,2253
62,11/29/20,U,1878
62,11/30/20,W,2840
62H,11/2/20,W,392
62H,11/3/20,W,422
62H,11/4/20,W,415
62H,11/5/20,W,468
62H,11/6/20,W,484
62H,11/7/20,A,224
62H,11/9/20,W,365
62H,11/10/20,W,411
62H,11/11/20,W,368
62H,11/12/20,W,502
62H,11/13/20,W,416
62H,11/14/20,A,179
62H,11/16/20,W,417
62H,11/17/20,W,349
62H,11/18/20,W,459
62H,11/19/20,W,364
62H,11/20/20,W,380
62H,11/21/20,A,313
62H,11/23/20,W,388
62H,11/24/20,W,325
62H,11/25/20,W,359
62H,11/27/20,W,264
62H,11/28/20,A,205
62H,11/30/20,W,271
63,11/1/20,U,3517
63,11/2/20,W,6476
63,11/3/20,W,7281
63,11/4/20,W,7225
63,11/5/20,W,6816
63,11/6/20,W,6715
63,11/7/20,A,5703
63,11/8/20,U,4353
63,11/9/20,W,6548
63,11/10/20,W,6676
63,11/11/20,W,6070
63,11/12/20,W,6720
63,11/13/20,W,6721
63,11/14/20,A,4828
63,11/15/20,U,3214
63,11/16/20,W,6006
63,11/17/20,W,5998
63,11/18/20,W,6081
63,11/19/20,W,6851
63,11/20/20,W,6747
63,11/21/20,A,5268
63,11/22/20,U,3704
63,11/23/20,W,6070
63,11/24/20,W,6162
63,11/25/20,W,6416
63,11/26/20,U,3765
63,11/27/20,W,5289
63,11/28/20,A,5047
63,11/29/20,U,4047
63,11/30/20,W,5533
63W,11/1/20,U,210
63W,11/2/20,W,701
63W,11/3/20,W,653
63W,11/4/20,W,661
63W,11/5/20,W,736
63W,11/6/20,W,665
63W,11/7/20,A,408
63W,11/8/20,U,398
63W,11/9/20,W,748
63W,11/10/20,W,625
63W,11/11/20,W,644
63W,11/12/20,W,749
63W,11/13/20,W,742
63W,11/14/20,A,374
63W,11/15/20,U,250
63W,11/16/20,W,609
63W,11/17/20,W,562
63W,11/18/20,W,567
63W,11/19/20,W,666
63W,11/20/20,W,699
63W,11/21/20,A,334
63W,11/22/20,U,315
63W,11/23/20,W,625
63W,11/24/20,W,517
63W,11/25/20,W,571
63W,11/26/20,U,230
63W,11/27/20,W,403
63W,11/28/20,A,319
63W,11/29/20,U,299
63W,11/30/20,W,547
65,11/1/20,U,874
65,11/2/20,W,2076
65,11/3/20,W,2133
65,11/4/20,W,2207
65,11/5/20,W,2187
65,11/6/20,W,2548
65,11/7/20,A,1551
65,11/8/20,U,1037
65,11/9/20,W,2306
65,11/10/20,W,2243
65,11/11/20,W,2209
65,11/12/20,W,2305
65,11/13/20,W,2199
65,11/14/20,A,1399
65,11/15/20,U,801
65,11/16/20,W,2186
65,11/17/20,W,2163
65,11/18/20,W,2229
65,11/19/20,W,2097
65,11/20/20,W,2264
65,11/21/20,A,1255
65,11/22/20,U,828
65,11/23/20,W,2035
65,11/24/20,W,1995
65,11/25/20,W,1997
65,11/26/20,U,647
65,11/27/20,W,1636
65,11/28/20,A,1355
65,11/29/20,U,946
65,11/30/20,W,1889
66,11/1/20,U,3691
66,11/2/20,W,7076
66,11/3/20,W,7299
66,11/4/20,W,7272
66,11/5/20,W,6962
66,11/6/20,W,7171
66,11/7/20,A,5655
66,11/8/20,U,4111
66,11/9/20,W,7316
66,11/10/20,W,7052
66,11/11/20,W,6828
66,11/12/20,W,7613
66,11/13/20,W,7146
66,11/14/20,A,5075
66,11/15/20,U,3595
66,11/16/20,W,6792
66,11/17/20,W,6467
66,11/18/20,W,6754
66,11/19/20,W,6773
66,11/20/20,W,6315
66,11/21/20,A,4933
66,11/22/20,U,3352
66,11/23/20,W,6749
66,11/24/20,W,6217
66,11/25/20,W,6460
66,11/26/20,U,3049
66,11/27/20,W,5093
66,11/28/20,A,5055
66,11/29/20,U,3560
66,11/30/20,W,6252
67,11/1/20,U,2299
67,11/2/20,W,4244
67,11/3/20,W,4769
67,11/4/20,W,4406
67,11/5/20,W,4330
67,11/6/20,W,4646
67,11/7/20,A,3132
67,11/8/20,U,2688
67,11/9/20,W,4410
67,11/10/20,W,4334
67,11/11/20,W,4168
67,11/12/20,W,4283
67,11/13/20,W,4362
67,11/14/20,A,2974
67,11/15/20,U,2154
67,11/16/20,W,3955
67,11/17/20,W,3917
67,11/18/20,W,3906
67,11/19/20,W,4006
67,11/20/20,W,4253
67,11/21/20,A,2782
67,11/22/20,U,2246
67,11/23/20,W,3805
67,11/24/20,W,3870
67,11/25/20,W,3681
67,11/26/20,U,2320
67,11/27/20,W,3183
67,11/28/20,A,2932
67,11/29/20,U,2304
67,11/30/20,W,3655
68,11/1/20,U,160
68,11/2/20,W,399
68,11/3/20,W,402
68,11/4/20,W,431
68,11/5/20,W,438
68,11/6/20,W,340
68,11/7/20,A,232
68,11/8/20,U,174
68,11/9/20,W,408
68,11/10/20,W,363
68,11/11/20,W,422
68,11/12/20,W,427
68,11/13/20,W,325
68,11/14/20,A,242
68,11/15/20,U,160
68,11/16/20,W,435
68,11/17/20,W,396
68,11/18/20,W,543
68,11/19/20,W,485
68,11/20/20,W,390
68,11/21/20,A,262
68,11/22/20,U,144
68,11/23/20,W,311
68,11/24/20,W,387
68,11/25/20,W,402
68,11/26/20,U,131
68,11/27/20,W,993
68,11/28/20,A,198
68,11/29/20,U,197
68,11/30/20,W,365
7,11/2/20,W,1472
7,11/3/20,W,1339
7,11/4/20,W,1528
7,11/5/20,W,1371
7,11/6/20,W,1531
7,11/9/20,W,1431
7,11/10/20,W,1348
7,11/11/20,W,1313
7,11/12/20,W,1509
7,11/13/20,W,1324
7,11/16/20,W,1457
7,11/17/20,W,1283
7,11/18/20,W,1228
7,11/19/20,W,1343
7,11/20/20,W,1284
7,11/23/20,W,1194
7,11/24/20,W,1166
7,11/25/20,W,989
7,11/27/20,W,725
7,11/30/20,W,1033
70,11/1/20,U,1783
70,11/2/20,W,3246
70,11/3/20,W,3369
70,11/4/20,W,3175
70,11/5/20,W,3463
70,11/6/20,W,3459
70,11/7/20,A,2415
70,11/8/20,U,1954
70,11/9/20,W,3156
70,11/10/20,W,3175
70,11/11/20,W,3131
70,11/12/20,W,3247
70,11/13/20,W,3164
70,11/14/20,A,2179
70,11/15/20,U,1576
70,11/16/20,W,2907
70,11/17/20,W,2792
70,11/18/20,W,3017
70,11/19/20,W,3044
70,11/20/20,W,2903
70,11/21/20,A,2113
70,11/22/20,U,1720
70,11/23/20,W,2920
70,11/24/20,W,2721
70,11/25/20,W,2819
70,11/26/20,U,1273
70,11/27/20,W,2258
70,11/28/20,A,2190
70,11/29/20,U,1692
70,11/30/20,W,2522
71,11/1/20,U,2842
71,11/2/20,W,4124
71,11/3/20,W,4343
71,11/4/20,W,4120
71,11/5/20,W,4061
71,11/6/20,W,4191
71,11/7/20,A,3843
71,11/8/20,U,2939
71,11/9/20,W,3698
71,11/10/20,W,4025
71,11/11/20,W,3960
71,11/12/20,W,3847
71,11/13/20,W,4155
71,11/14/20,A,3346
71,11/15/20,U,2277
71,11/16/20,W,3904
71,11/17/20,W,3753
71,11/18/20,W,3761
71,11/19/20,W,3946
71,11/20/20,W,3958
71,11/21/20,A,3318
71,11/22/20,U,2346
71,11/23/20,W,3760
71,11/24/20,W,3508
71,11/25/20,W,3869
71,11/26/20,U,2455
71,11/27/20,W,2827
71,11/28/20,A,2966
71,11/29/20,U,2409
71,11/30/20,W,3265
72,11/1/20,U,3197
72,11/2/20,W,5433
72,11/3/20,W,5939
72,11/4/20,W,5559
72,11/5/20,W,5590
72,11/6/20,W,5965
72,11/7/20,A,4313
72,11/8/20,U,3236
72,11/9/20,W,5626
72,11/10/20,W,5301
72,11/11/20,W,5321
72,11/12/20,W,5535
72,11/13/20,W,5530
72,11/14/20,A,4001
72,11/15/20,U,2610
72,11/16/20,W,5126
72,11/17/20,W,5121
72,11/18/20,W,5176
72,11/19/20,W,5545
72,11/20/20,W,5518
72,11/21/20,A,4155
72,11/22/20,U,3056
72,11/23/20,W,5323
72,11/24/20,W,5033
72,11/25/20,W,4894
72,11/26/20,U,2223
72,11/27/20,W,4776
72,11/28/20,A,4087
72,11/29/20,U,3071
72,11/30/20,W,4592
73,11/1/20,U,751
73,11/2/20,W,1692
73,11/3/20,W,1791
73,11/4/20,W,1762
73,11/5/20,W,1711
73,11/6/20,W,2022
73,11/7/20,A,1145
73,11/8/20,U,794
73,11/9/20,W,1715
73,11/10/20,W,1590
73,11/11/20,W,1606
73,11/12/20,W,1553
73,11/13/20,W,1726
73,11/14/20,A,984
73,11/15/20,U,608
73,11/16/20,W,1492
73,11/17/20,W,1379
73,11/18/20,W,1462
73,11/19/20,W,1518
73,11/20/20,W,1473
73,11/21/20,A,890
73,11/22/20,U,743
73,11/23/20,W,1449
73,11/24/20,W,1414
73,11/25/20,W,1380
73,11/26/20,U,530
73,11/27/20,W,1090
73,11/28/20,A,891
73,11/29/20,U,736
73,11/30/20,W,1459
74,11/1/20,U,2349
74,11/2/20,W,4215
74,11/3/20,W,4635
74,11/4/20,W,4357
74,11/5/20,W,4452
74,11/6/20,W,4950
74,11/7/20,A,3655
74,11/8/20,U,2683
74,11/9/20,W,4522
74,11/10/20,W,4348
74,11/11/20,W,4163
74,11/12/20,W,4561
74,11/13/20,W,4528
74,11/14/20,A,3485
74,11/15/20,U,2107
74,11/16/20,W,3985
74,11/17/20,W,4026
74,11/18/20,W,4003
74,11/19/20,W,4195
74,11/20/20,W,4058
74,11/21/20,A,3205
74,11/22/20,U,2176
74,11/23/20,W,3971
74,11/24/20,W,3665
74,11/25/20,W,3613
74,11/26/20,U,1620
74,11/27/20,W,3364
74,11/28/20,A,3128
74,11/29/20,U,2203
74,11/30/20,W,3691
75,11/1/20,U,1554
75,11/2/20,W,3234
75,11/3/20,W,3522
75,11/4/20,W,3339
75,11/5/20,W,2837
75,11/6/20,W,3432
75,11/7/20,A,2898
75,11/8/20,U,2132
75,11/9/20,W,3202
75,11/10/20,W,3063
75,11/11/20,W,2945
75,11/12/20,W,3017
75,11/13/20,W,3113
75,11/14/20,A,2229
75,11/15/20,U,1536
75,11/16/20,W,2837
75,11/17/20,W,2720
75,11/18/20,W,2823
75,11/19/20,W,2664
75,11/20/20,W,3070
75,11/21/20,A,2315
75,11/22/20,U,1758
75,11/23/20,W,2849
75,11/24/20,W,2758
75,11/25/20,W,3031
75,11/26/20,U,1641
75,11/27/20,W,2332
75,11/28/20,A,2288
75,11/29/20,U,1674
75,11/30/20,W,2718
76,11/1/20,U,1721
76,11/2/20,W,4468
76,11/3/20,W,4634
76,11/4/20,W,4383
76,11/5/20,W,4531
76,11/6/20,W,4508
76,11/7/20,A,3260
76,11/8/20,U,2185
76,11/9/20,W,4753
76,11/10/20,W,4363
76,11/11/20,W,4322
76,11/12/20,W,4358
76,11/13/20,W,4485
76,11/14/20,A,3022
76,11/15/20,U,1876
76,11/16/20,W,4135
76,11/17/20,W,4462
76,11/18/20,W,4023
76,11/19/20,W,4094
76,11/20/20,W,4199
76,11/21/20,A,3115
76,11/22/20,U,1922
76,11/23/20,W,4393
76,11/24/20,W,3845
76,11/25/20,W,3694
76,11/26/20,U,1139
76,11/27/20,W,2850
76,11/28/20,A,2802
76,11/29/20,U,1915
76,11/30/20,W,3551
77,11/1/20,U,3769
77,11/2/20,W,6632
77,11/3/20,W,7005
77,11/4/20,W,7059
77,11/5/20,W,7212
77,11/6/20,W,7275
77,11/7/20,A,5046
77,11/8/20,U,4189
77,11/9/20,W,6962
77,11/10/20,W,6876
77,11/11/20,W,6600
77,11/12/20,W,7050
77,11/13/20,W,6948
77,11/14/20,A,5096
77,11/15/20,U,3390
77,11/16/20,W,6624
77,11/17/20,W,6682
77,11/18/20,W,6505
77,11/19/20,W,6869
77,11/20/20,W,6745
77,11/21/20,A,5085
77,11/22/20,U,3678
77,11/23/20,W,6539
77,11/24/20,W,6283
77,11/25/20,W,5936
77,11/26/20,U,2780
77,11/27/20,W,5010
77,11/28/20,A,4804
77,11/29/20,U,3685
77,11/30/20,W,6225
78,11/1/20,U,1137
78,11/2/20,W,2181
78,11/3/20,W,2305
78,11/4/20,W,2358
78,11/5/20,W,2361
78,11/6/20,W,2432
78,11/7/20,A,1744
78,11/8/20,U,1354
78,11/9/20,W,2379
78,11/10/20,W,2182
78,11/11/20,W,2305
78,11/12/20,W,2215
78,11/13/20,W,2318
78,11/14/20,A,1648
78,11/15/20,U,978
78,11/16/20,W,2301
78,11/17/20,W,2203
78,11/18/20,W,2003
78,11/19/20,W,2212
78,11/20/20,W,2358
78,11/21/20,A,1584
78,11/22/20,U,1187
78,11/23/20,W,2325
78,11/24/20,W,2198
78,11/25/20,W,2028
78,11/26/20,U,767
78,11/27/20,W,1911
78,11/28/20,A,1684
78,11/29/20,U,1135
78,11/30/20,W,2031
79,11/1/20,U,5797
79,11/2/20,W,10590
79,11/3/20,W,12119
79,11/4/20,W,11323
79,11/5/20,W,11921
79,11/6/20,W,10398
79,11/7/20,A,8074
79,11/8/20,U,6210
79,11/9/20,W,11366
79,11/10/20,W,11074
79,11/11/20,W,10397
79,11/12/20,W,12358
79,11/13/20,W,11249
79,11/14/20,A,8147
79,11/15/20,U,5701
79,11/16/20,W,10203
79,11/17/20,W,10999
79,11/18/20,W,10474
79,11/19/20,W,10929
79,11/20/20,W,11558
79,11/21/20,A,8525
79,11/22/20,U,6251
79,11/23/20,W,10586
79,11/24/20,W,9892
79,11/25/20,W,10554
79,11/26/20,U,5646
79,11/27/20,W,8173
79,11/28/20,A,7981
79,11/29/20,U,6124
79,11/30/20,W,9478
8,11/1/20,U,2562
8,11/2/20,W,6170
8,11/3/20,W,6648
8,11/4/20,W,6515
8,11/5/20,W,6595
8,11/6/20,W,6748
8,11/7/20,A,4117
8,11/8/20,U,3640
8,11/9/20,W,6409
8,11/10/20,W,6377
8,11/11/20,W,5912
8,11/12/20,W,6609
8,11/13/20,W,6495
8,11/14/20,A,4300
8,11/15/20,U,2981
8,11/16/20,W,6086
8,11/17/20,W,6036
8,11/18/20,W,6116
8,11/19/20,W,6363
8,11/20/20,W,6412
8,11/21/20,A,4206
8,11/22/20,U,3230
8,11/23/20,W,5952
8,11/24/20,W,5765
8,11/25/20,W,5660
8,11/26/20,U,2292
8,11/27/20,W,4504
8,11/28/20,A,4123
8,11/29/20,U,2838
8,11/30/20,W,5487
80,11/1/20,U,2249
80,11/2/20,W,4120
80,11/3/20,W,4425
80,11/4/20,W,4346
80,11/5/20,W,4498
80,11/6/20,W,4590
80,11/7/20,A,3581
80,11/8/20,U,2527
80,11/9/20,W,4254
80,11/10/20,W,4021
80,11/11/20,W,4165
80,11/12/20,W,4213
80,11/13/20,W,4382
80,11/14/20,A,2926
80,11/15/20,U,1919
80,11/16/20,W,4093
80,11/17/20,W,3323
80,11/18/20,W,4107
80,11/19/20,W,4767
80,11/20/20,W,4251
80,11/21/20,A,3058
80,11/22/20,U,2088
80,11/23/20,W,3891
80,11/24/20,W,3675
80,11/25/20,W,3688
80,11/26/20,U,1547
80,11/27/20,W,3183
80,11/28/20,A,3063
80,11/29/20,U,2285
80,11/30/20,W,3601
81,11/1/20,U,3266
81,11/2/20,W,5291
81,11/3/20,W,5505
81,11/4/20,W,5313
81,11/5/20,W,5423
81,11/6/20,W,5327
81,11/7/20,A,4293
81,11/8/20,U,3446
81,11/9/20,W,5343
81,11/10/20,W,5243
81,11/11/20,W,5177
81,11/12/20,W,5321
81,11/13/20,W,5187
81,11/14/20,A,3686
81,11/15/20,U,2839
81,11/16/20,W,5470
81,11/17/20,W,5227
81,11/18/20,W,4969
81,11/19/20,W,5143
81,11/20/20,W,5117
81,11/21/20,A,4091
81,11/22/20,U,3006
81,11/23/20,W,5021
81,11/24/20,W,4620
81,11/25/20,W,4600
81,11/26/20,U,2639
81,11/27/20,W,4295
81,11/28/20,A,3884
81,11/29/20,U,3134
81,11/30/20,W,4709
81W,11/1/20,U,269
81W,11/2/20,W,647
81W,11/3/20,W,682
81W,11/4/20,W,682
81W,11/5/20,W,751
81W,11/6/20,W,688
81W,11/7/20,A,481
81W,11/8/20,U,311
81W,11/9/20,W,569
81W,11/10/20,W,663
81W,11/11/20,W,690
81W,11/12/20,W,710
81W,11/13/20,W,659
81W,11/14/20,A,368
81W,11/15/20,U,242
81W,11/16/20,W,600
81W,11/17/20,W,653
81W,11/18/20,W,645
81W,11/19/20,W,687
81W,11/20/20,W,713
81W,11/21/20,A,394
81W,11/22/20,U,277
81W,11/23/20,W,657
81W,11/24/20,W,613
81W,11/25/20,W,545
81W,11/26/20,U,185
81W,11/27/20,W,562
81W,11/28/20,A,402
81W,11/29/20,U,314
81W,11/30/20,W,562
82,11/1/20,U,3567
82,11/2/20,W,6484
82,11/3/20,W,6837
82,11/4/20,W,6759
82,11/5/20,W,6746
82,11/6/20,W,6873
82,11/7/20,A,5260
82,11/8/20,U,3611
82,11/9/20,W,6901
82,11/10/20,W,6296
82,11/11/20,W,6504
82,11/12/20,W,6312
82,11/13/20,W,6537
82,11/14/20,A,4389
82,11/15/20,U,3212
82,11/16/20,W,6031
82,11/17/20,W,5942
82,11/18/20,W,6216
82,11/19/20,W,6068
82,11/20/20,W,6260
82,11/21/20,A,4830
82,11/22/20,U,3572
82,11/23/20,W,6357
82,11/24/20,W,5731
82,11/25/20,W,5789
82,11/26/20,U,3273
82,11/27/20,W,5023
82,11/28/20,A,4463
82,11/29/20,U,3664
82,11/30/20,W,5438
84,11/1/20,U,579
84,11/2/20,W,1389
84,11/3/20,W,1354
84,11/4/20,W,1307
84,11/5/20,W,1456
84,11/6/20,W,1332
84,11/7/20,A,880
84,11/8/20,U,685
84,11/9/20,W,1366
84,11/10/20,W,1281
84,11/11/20,W,1265
84,11/12/20,W,1333
84,11/13/20,W,1350
84,11/14/20,A,1000
84,11/15/20,U,549
84,11/16/20,W,1249
84,11/17/20,W,1195
84,11/18/20,W,1259
84,11/19/20,W,1242
84,11/20/20,W,1342
84,11/21/20,A,771
84,11/22/20,U,508
84,11/23/20,W,1204
84,11/24/20,W,1112
84,11/25/20,W,1090
84,11/26/20,U,390
84,11/27/20,W,988
84,11/28/20,A,709
84,11/29/20,U,613
84,11/30/20,W,1170
85,11/1/20,U,2341
85,11/2/20,W,4989
85,11/3/20,W,4962
85,11/4/20,W,4592
85,11/5/20,W,4779
85,11/6/20,W,4660
85,11/7/20,A,3245
85,11/8/20,U,2589
85,11/9/20,W,4648
85,11/10/20,W,4566
85,11/11/20,W,4108
85,11/12/20,W,4616
85,11/13/20,W,4437
85,11/14/20,A,2933
85,11/15/20,U,2034
85,11/16/20,W,4072
85,11/17/20,W,4019
85,11/18/20,W,4171
85,11/19/20,W,4357
85,11/20/20,W,5086
85,11/21/20,A,3022
85,11/22/20,U,2305
85,11/23/20,W,4236
85,11/24/20,W,3959
85,11/25/20,W,3790
85,11/26/20,U,1924
85,11/27/20,W,3225
85,11/28/20,A,2916
85,11/29/20,U,2277
85,11/30/20,W,3990
85A,11/2/20,W,240
85A,11/3/20,W,273
85A,11/4/20,W,447
85A,11/5/20,W,300
85A,11/6/20,W,269
85A,11/7/20,A,243
85A,11/9/20,W,366
85A,11/10/20,W,308
85A,11/11/20,W,381
85A,11/12/20,W,366
85A,11/13/20,W,323
85A,11/14/20,A,215
85A,11/16/20,W,255
85A,11/17/20,W,305
85A,11/18/20,W,287
85A,11/19/20,W,306
85A,11/20/20,W,248
85A,11/21/20,A,231
85A,11/23/20,W,228
85A,11/24/20,W,302
85A,11/25/20,W,258
85A,11/27/20,W,159
85A,11/28/20,A,175
85A,11/30/20,W,260
86,11/2/20,W,589
86,11/3/20,W,693
86,11/4/20,W,589
86,11/5/20,W,722
86,11/6/20,W,677
86,11/9/20,W,638
86,11/10/20,W,544
86,11/11/20,W,564
86,11/12/20,W,596
86,11/13/20,W,671
86,11/16/20,W,525
86,11/17/20,W,568
86,11/18/20,W,610
86,11/19/20,W,571
86,11/20/20,W,560
86,11/23/20,W,615
86,11/24/20,W,465
86,11/25/20,W,520
86,11/27/20,W,368
86,11/30/20,W,463
87,11/1/20,U,2637
87,11/2/20,W,4591
87,11/3/20,W,4437
87,11/4/20,W,4874
87,11/5/20,W,4732
87,11/6/20,W,4745
87,11/7/20,A,3360
87,11/8/20,U,2680
87,11/9/20,W,4681
87,11/10/20,W,4596
87,11/11/20,W,4345
87,11/12/20,W,4949
87,11/13/20,W,4912
87,11/14/20,A,3413
87,11/15/20,U,2294
87,11/16/20,W,4450
87,11/17/20,W,4329
87,11/18/20,W,4211
87,11/19/20,W,4653
87,11/20/20,W,4883
87,11/21/20,A,3475
87,11/22/20,U,2520
87,11/23/20,W,4637
87,11/24/20,W,4199
87,11/25/20,W,4442
87,11/26/20,U,2212
87,11/27/20,W,3719
87,11/28/20,A,3381
87,11/29/20,U,2496
87,11/30/20,W,3744
88,11/1/20,U,178
88,11/2/20,W,360
88,11/3/20,W,465
88,11/4/20,W,438
88,11/5/20,W,450
88,11/6/20,W,435
88,11/7/20,A,255
88,11/8/20,U,235
88,11/9/20,W,313
88,11/10/20,W,431
88,11/11/20,W,323
88,11/12/20,W,398
88,11/13/20,W,424
88,11/14/20,A,219
88,11/15/20,U,167
88,11/16/20,W,344
88,11/17/20,W,421
88,11/18/20,W,447
88,11/19/20,W,428
88,11/20/20,W,450
88,11/21/20,A,255
88,11/22/20,U,178
88,11/23/20,W,614
88,11/24/20,W,424
88,11/25/20,W,418
88,11/26/20,U,134
88,11/27/20,W,742
88,11/28/20,A,279
88,11/29/20,U,174
88,11/30/20,W,447
8A,11/1/20,U,726
8A,11/2/20,W,1398
8A,11/3/20,W,1544
8A,11/4/20,W,1338
8A,11/5/20,W,1311
8A,11/6/20,W,1357
8A,11/7/20,A,1260
8A,11/8/20,U,907
8A,11/9/20,W,1471
8A,11/10/20,W,1469
8A,11/11/20,W,1096
8A,11/12/20,W,1325
8A,11/13/20,W,1345
8A,11/14/20,A,1220
8A,11/15/20,U,714
8A,11/16/20,W,1289
8A,11/17/20,W,1225
8A,11/18/20,W,1192
8A,11/19/20,W,1330
8A,11/20/20,W,1279
8A,11/21/20,A,1059
8A,11/22/20,U,744
8A,11/23/20,W,1357
8A,11/24/20,W,1306
8A,11/25/20,W,1222
8A,11/26/20,U,724
8A,11/27/20,W,1103
8A,11/28/20,A,1000
8A,11/29/20,U,643
8A,11/30/20,W,1129
9,11/1/20,U,5850
9,11/2/20,W,8487
9,11/3/20,W,9432
9,11/4/20,W,9142
9,11/5/20,W,9040
9,11/6/20,W,9460
9,11/7/20,A,9125
9,11/8/20,U,6912
9,11/9/20,W,8478
9,11/10/20,W,8573
9,11/11/20,W,7720
9,11/12/20,W,8567
9,11/13/20,W,9010
9,11/14/20,A,7822
9,11/15/20,U,5345
9,11/16/20,W,8162
9,11/17/20,W,8003
9,11/18/20,W,8080
9,11/19/20,W,8104
9,11/20/20,W,8294
9,11/21/20,A,8469
9,11/22/20,U,6080
9,11/23/20,W,8264
9,11/24/20,W,7519
9,11/25/20,W,7374
9,11/26/20,U,4743
9,11/27/20,W,6257
9,11/28/20,A,8206
9,11/29/20,U,5419
9,11/30/20,W,7166
90,11/1/20,U,1273
90,11/2/20,W,1978
90,11/3/20,W,2099
90,11/4/20,W,2115
90,11/5/20,W,2197
90,11/6/20,W,2349
90,11/7/20,A,1691
90,11/8/20,U,1051
90,11/9/20,W,2076
90,11/10/20,W,1936
90,11/11/20,W,2289
90,11/12/20,W,2118
90,11/13/20,W,2062
90,11/14/20,A,1461
90,11/15/20,U,918
90,11/16/20,W,1896
90,11/17/20,W,1926
90,11/18/20,W,2063
90,11/19/20,W,2015
90,11/20/20,W,2068
90,11/21/20,A,1484
90,11/22/20,U,970
90,11/23/20,W,1894
90,11/24/20,W,1782
90,11/25/20,W,1815
90,11/26/20,U,565
90,11/27/20,W,1643
90,11/28/20,A,1366
90,11/29/20,U,1042
90,11/30/20,W,1775
91,11/1/20,U,1167
91,11/2/20,W,2860
91,11/3/20,W,3841
91,11/4/20,W,3456
91,11/5/20,W,3358
91,11/6/20,W,3369
91,11/7/20,A,1588
91,11/8/20,U,1409
91,11/9/20,W,3457
91,11/10/20,W,3655
91,11/11/20,W,2797
91,11/12/20,W,3005
91,11/13/20,W,2583
91,11/14/20,A,1708
91,11/15/20,U,1111
91,11/16/20,W,3073
91,11/17/20,W,3650
91,11/18/20,W,4612
91,11/19/20,W,3737
91,11/20/20,W,3385
91,11/21/20,A,1713
91,11/22/20,U,1174
91,11/23/20,W,3071
91,11/24/20,W,2880
91,11/25/20,W,3363
91,11/26/20,U,1043
91,11/27/20,W,2176
91,11/28/20,A,1622
91,11/29/20,U,1217
91,11/30/20,W,2663
92,11/1/20,U,1342
92,11/2/20,W,3047
92,11/3/20,W,3068
92,11/4/20,W,2824
92,11/5/20,W,2787
92,11/6/20,W,3030
92,11/7/20,A,1930
92,11/8/20,U,1454
92,11/9/20,W,3008
92,11/10/20,W,2619
92,11/11/20,W,2994
92,11/12/20,W,2724
92,11/13/20,W,2892
92,11/14/20,A,1721
92,11/15/20,U,1139
92,11/16/20,W,2410
92,11/17/20,W,2339
92,11/18/20,W,2408
92,11/19/20,W,2610
92,11/20/20,W,2441
92,11/21/20,A,1516
92,11/22/20,U,1278
92,11/23/20,W,2621
92,11/24/20,W,2344
92,11/25/20,W,2912
92,11/26/20,U,938
92,11/27/20,W,1801
92,11/28/20,A,1603
92,11/29/20,U,1221
92,11/30/20,W,2322
93,11/2/20,W,1507
93,11/3/20,W,1497
93,11/4/20,W,1580
93,11/5/20,W,1519
93,11/6/20,W,1604
93,11/7/20,A,948
93,11/9/20,W,1489
93,11/10/20,W,1494
93,11/11/20,W,1535
93,11/12/20,W,1451
93,11/13/20,W,1489
93,11/14/20,A,845
93,11/16/20,W,1237
93,11/17/20,W,1308
93,11/18/20,W,1380
93,11/19/20,W,1409
93,11/20/20,W,1357
93,11/21/20,A,850
93,11/23/20,W,1377
93,11/24/20,W,1254
93,11/25/20,W,1242
93,11/27/20,W,1151
93,11/28/20,A,812
93,11/30/20,W,1218
94,11/1/20,U,2045
94,11/2/20,W,4619
94,11/3/20,W,4885
94,11/4/20,W,4870
94,11/5/20,W,4744
94,11/6/20,W,5050
94,11/7/20,A,3134
94,11/8/20,U,2132
94,11/9/20,W,4739
94,11/10/20,W,4577
94,11/11/20,W,4212
94,11/12/20,W,4435
94,11/13/20,W,4769
94,11/14/20,A,2823
94,11/15/20,U,1666
94,11/16/20,W,4394
94,11/17/20,W,4204
94,11/18/20,W,4406
94,11/19/20,W,4400
94,11/20/20,W,4578
